id,player_id,gameweek,season,feature_version,now_cost,element_type,team,total_points_rolling_1,total_points_rolling_3,total_points_rolling_6,minutes_rolling_1,minutes_rolling_3,minutes_rolling_6,goals_scored_rolling_1,goals_scored_rolling_3,assists_rolling_1,assists_rolling_3,clean_sheets_rolling_1,clean_sheets_rolling_3,avg_fdr_next_3,avg_fdr_next_6,dgw_next_3,dgw_next_6,bgw_next_3,team_points_rolling_3,team_goals_rolling_3,team_conceded_rolling_3,is_injured,is_suspended,injury_risk_score,form_trend,points_per_minute,value_ratio,ownership_factor,home_advantage,opp_strength,actual_points,created_at,updated_at,goals_scored_rolling_6,assists_rolling_6,clean_sheets_rolling_6
1090,786,1,2024-25,1,45,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,3.28,0,0,0,1,5,0,False,False,0.0,-0.31,0.0,0.0,0.0,True,3.0,1.2416770261037178,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1095,118,1,2024-25,1,45,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,4.28,0,0,0,6,8,4,True,False,0.0,-1.32,0.0,0.0,0.0,True,3.0,1.0102554568760105,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1099,124,1,2024-25,1,45,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,4.83,0,0,0,9,0,8,True,False,0.0,0.33,0.0,0.0,0.0,True,3.0,0.9146737581180123,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1102,127,1,2024-25,1,45,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,4.73,0,0,0,2,4,2,True,False,0.0,-0.66,0.0,0.0,0.0,True,3.0,1.1615880455662428,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1111,136,1,2024-25,1,40,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,4.94,0,0,0,8,3,1,True,False,0.0,-0.5,0.0,0.0,0.0,True,3.0,1.0114559523616597,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1112,137,1,2024-25,1,45,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,4.31,0,0,0,5,8,0,True,False,0.0,2.55,0.0,0.0,0.0,True,3.0,0.7919656851223683,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1116,141,1,2024-25,1,39,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,4.65,0,0,0,1,0,1,False,False,0.0,-0.13,0.0,0.0,0.2,True,3.0,1.1868296171392134,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1121,146,1,2024-25,1,45,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,4.87,0,0,0,8,9,5,True,False,0.0,-1.89,0.0,0.0,0.0,True,3.0,0.9759930916571988,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1122,147,1,2024-25,1,40,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.96,0,0,0,2,5,5,True,False,0.0,-0.07,0.0,0.0,0.0,True,3.0,1.441403261818475,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1124,149,1,2024-25,1,55,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.13,0,0,0,6,4,2,True,False,0.0,1.29,0.0,0.0,0.0,True,3.0,0.3200138441555138,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1134,681,1,2024-25,1,45,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,4.76,0,0,0,1,8,6,False,False,0.0,-1.18,0.0,0.0,0.0,True,3.0,1.2467057792302576,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1138,758,1,2024-25,1,45,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,3.43,0,0,0,4,2,5,False,False,0.0,0.38,0.0,0.0,0.0,True,3.0,0.8824238322179621,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1139,763,1,2024-25,1,40,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,3.39,0,0,0,6,3,6,True,False,0.0,-2.33,0.0,0.0,0.0,True,3.0,0.804612615824335,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1142,795,1,2024-25,1,45,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,4.05,0,0,0,9,0,9,False,False,0.0,0.83,0.0,0.0,0.0,True,3.0,1.0936140599665265,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1149,158,1,2024-25,1,49,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,4.23,0,0,0,1,7,4,True,False,0.0,0.88,0.0,0.0,0.0,True,3.0,1.574225384824648,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1152,162,1,2024-25,1,44,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,3.83,0,0,0,6,7,6,True,False,0.0,-1.07,0.0,0.0,0.0,True,3.0,0.7583828632388276,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1154,164,1,2024-25,1,45,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,3.73,0,0,0,4,2,2,True,False,0.0,-0.13,0.0,0.0,0.0,True,3.0,1.200720636030797,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1156,166,1,2024-25,1,39,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,3.78,0,0,0,1,5,0,True,False,0.0,-0.25,0.0,0.0,0.1,True,3.0,1.226145289288017,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1158,169,1,2024-25,1,39,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,4.5,0,0,0,0,2,5,True,False,0.0,-1.11,0.0,0.0,0.1,True,3.0,1.1120079384384214,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1160,171,1,2024-25,1,40,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,3.58,0,0,0,9,2,9,True,False,0.0,-0.16,0.0,0.0,0.0,True,3.0,0.8763205398671834,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1164,175,1,2024-25,1,40,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,3.22,0,0,0,1,1,7,True,False,0.0,0.1,0.0,0.0,0.0,True,3.0,0.9550402561613173,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1168,179,1,2024-25,1,40,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.68,0,0,0,6,6,2,True,False,0.0,-0.73,0.0,0.0,0.0,True,3.0,1.4431802901306139,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1169,180,1,2024-25,1,49,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,4.32,0,0,0,0,1,8,True,False,0.0,-0.78,0.0,0.0,0.0,True,3.0,0.9691483274384223,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1170,181,1,2024-25,1,39,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,3.68,0,0,0,6,2,0,False,False,0.0,0.92,0.0,0.0,0.2,True,3.0,1.0575214471609187,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1172,183,1,2024-25,1,55,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,3.03,0,0,0,3,6,3,True,False,0.0,-1.63,0.0,0.0,0.0,True,3.0,1.1158722062837554,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1174,185,1,2024-25,1,40,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,3.26,0,0,0,2,0,6,True,False,0.0,1.13,0.0,0.0,0.0,True,3.0,1.186650047538436,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1175,187,1,2024-25,1,50,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,4.68,0,0,0,8,4,6,True,False,0.0,0.26,0.0,0.0,0.2,True,3.0,1.3339236567287291,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1176,189,1,2024-25,1,45,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,3.76,0,0,0,4,0,5,True,False,0.0,-1.48,0.0,0.0,0.0,True,3.0,1.343447899805329,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1182,695,1,2024-25,1,39,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,3.7,0,0,0,0,2,9,False,False,0.0,-0.23,0.0,0.0,0.1,True,3.0,0.9492698988188549,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1185,740,1,2024-25,1,40,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,3.75,0,0,0,3,7,8,False,False,0.0,0.23,0.0,0.0,0.0,True,3.0,0.767390281603704,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1186,771,1,2024-25,1,45,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.74,0,0,0,0,2,4,False,False,0.0,-0.38,0.0,0.0,0.0,True,3.0,1.1068902920210546,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1188,781,1,2024-25,1,45,4,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,4.16,0,0,0,7,3,0,False,False,0.0,0.14,0.0,0.0,0.0,True,3.0,0.7181938281520179,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1190,787,1,2024-25,1,45,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.85,0,0,0,4,4,8,False,False,0.0,-0.71,0.0,0.0,0.0,True,3.0,0.7880460130232247,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1191,11,1,2024-25,1,45,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.39,0,0,0,6,5,7,True,False,0.0,-0.52,0.0,0.0,0.0,True,3.0,0.9107755012267715,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1193,190,1,2024-25,1,40,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,4.74,0,0,0,0,4,5,True,False,0.0,-0.46,0.0,0.0,0.0,True,3.0,0.7675101977320031,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1201,201,1,2024-25,1,44,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,3.9,0,0,0,2,3,7,True,False,0.0,0.16,0.0,0.0,0.0,True,3.0,0.8756015408532268,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1212,213,1,2024-25,1,55,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,4.38,0,0,0,2,9,1,True,False,0.0,-0.78,0.0,0.0,0.0,True,3.0,1.1218662517216582,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1213,214,1,2024-25,1,43,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,3.15,0,0,0,2,7,9,False,False,0.0,-0.21,0.0,0.0,0.1,True,3.0,1.1230439237515097,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1214,215,1,2024-25,1,40,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,3.33,0,0,0,0,5,6,True,False,0.0,-0.72,0.0,0.0,0.0,True,3.0,1.1008596059160025,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1220,646,1,2024-25,1,40,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77,3.42,0,0,0,3,7,5,False,False,0.0,0.89,0.0,0.0,0.1,True,3.0,0.8648594811897705,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1221,647,1,2024-25,1,40,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,3.66,0,0,0,6,9,5,False,False,0.0,1.0,0.0,0.0,0.1,True,3.0,1.2627032329135646,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1229,218,1,2024-25,1,54,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,3.19,0,0,0,3,6,0,True,False,0.0,1.19,0.0,0.0,0.1,True,3.0,1.1806749409158304,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1235,224,1,2024-25,1,44,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,3.63,0,0,0,7,8,4,True,False,0.0,-0.76,0.0,0.0,0.0,True,3.0,0.5803747743457415,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1238,227,1,2024-25,1,44,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,4.22,0,0,0,1,3,5,True,False,0.0,-1.16,0.0,0.0,0.2,True,3.0,0.9484451689094714,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1245,235,1,2024-25,1,40,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,4.17,0,0,0,0,4,4,True,False,0.0,0.84,0.0,0.0,0.0,True,3.0,1.2047249669791178,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1247,237,1,2024-25,1,45,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.71,0,0,0,6,5,5,True,False,0.0,-2.04,0.0,0.0,0.0,True,3.0,0.9370678570959862,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1256,651,1,2024-25,1,45,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,4.48,0,0,0,7,8,2,True,False,0.0,0.23,0.0,0.0,0.0,True,3.0,1.214581212191136,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1258,724,1,2024-25,1,45,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.25,0,0,0,6,6,5,False,False,0.0,-0.78,0.0,0.0,0.0,True,3.0,1.006520425269448,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1260,773,1,2024-25,1,45,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,3.58,0,0,0,1,7,7,False,False,0.0,-0.85,0.0,0.0,0.0,True,3.0,1.5050509483018835,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1275,248,1,2024-25,1,48,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,3.31,0,0,0,5,9,9,True,False,0.0,1.03,0.0,0.0,0.0,True,3.0,0.9650193056158658,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1278,251,1,2024-25,1,44,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,3.63,0,0,0,5,1,0,True,False,0.0,-0.2,0.0,0.0,0.0,True,3.0,0.831608331512304,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1280,253,1,2024-25,1,53,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,3.03,0,0,0,5,8,1,True,False,0.0,-0.32,0.0,0.0,0.1,True,3.0,1.0153201577091155,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1287,579,1,2024-25,1,39,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,3.41,0,0,0,1,4,1,False,False,0.0,0.3,0.0,0.0,0.1,True,3.0,0.8657534354872921,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1291,622,1,2024-25,1,40,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,3.1,0,0,0,7,2,0,True,False,0.0,-0.52,0.0,0.0,0.0,True,3.0,0.936568117988656,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1293,753,1,2024-25,1,40,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,4.79,0,0,0,9,7,1,False,False,0.0,1.34,0.0,0.0,0.0,True,3.0,0.8749286020812337,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1300,264,1,2024-25,1,45,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,3.02,0,0,0,8,4,6,True,False,0.0,-0.52,0.0,0.0,0.0,True,3.0,0.7884734699575665,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1305,269,1,2024-25,1,50,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.18,0,0,0,7,1,9,True,False,0.0,1.7,0.0,0.0,0.0,True,3.0,1.2112276141997034,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1308,272,1,2024-25,1,44,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,4.6,0,0,0,7,8,8,True,False,0.0,-0.16,0.0,0.0,0.0,True,3.0,1.0008983497004917,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1309,273,1,2024-25,1,44,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,3.29,0,0,0,0,7,9,True,False,0.0,-0.28,0.0,0.0,0.0,True,3.0,1.0427659558804443,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1310,274,1,2024-25,1,40,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.23,0,0,0,5,4,6,True,False,0.0,0.77,0.0,0.0,0.1,True,3.0,0.6608568164984439,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1313,277,1,2024-25,1,40,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,4.99,0,0,0,0,8,4,True,False,0.0,1.46,0.0,0.0,0.2,True,3.0,1.2696157599299416,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1322,568,1,2024-25,1,53,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,4.74,0,0,0,6,9,8,True,False,0.0,0.11,0.0,0.0,0.0,True,3.0,0.6071976822832563,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1326,619,1,2024-25,1,40,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,3.35,0,0,0,3,4,7,True,False,0.0,0.34,0.0,0.0,0.1,True,3.0,0.9536689057317083,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1331,743,1,2024-25,1,45,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,3.56,0,0,0,1,7,0,False,False,0.0,0.2,0.0,0.0,0.0,True,3.0,1.0088770466753696,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1332,764,1,2024-25,1,45,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,3.15,0,0,0,5,8,2,False,False,0.0,1.12,0.0,0.0,0.0,True,3.0,0.6575425697388417,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1334,800,1,2024-25,1,50,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,3.08,0,0,0,8,1,0,False,False,0.0,0.18,0.0,0.0,0.0,True,3.0,1.32242309004027,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1342,289,1,2024-25,1,38,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,4.34,0,0,0,1,5,7,False,False,0.0,-0.88,0.0,0.0,0.2,True,3.0,0.8676304916545847,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1349,296,1,2024-25,1,50,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,3.84,0,0,0,5,8,9,True,False,0.0,0.89,0.0,0.0,0.0,True,3.0,0.8841662957511791,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1352,299,1,2024-25,1,50,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.46,0,0,0,1,2,7,True,False,0.0,-1.8,0.0,0.0,0.0,True,3.0,1.0348773637230473,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1359,306,1,2024-25,1,40,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,3.97,0,0,0,9,1,1,True,False,0.0,-1.85,0.0,0.0,0.1,True,3.0,1.159774516178436,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1370,726,1,2024-25,1,40,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,3.75,0,0,0,9,0,1,True,False,0.0,0.79,0.0,0.0,0.0,True,3.0,1.1074793281363031,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1371,754,1,2024-25,1,45,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,4.45,0,0,0,2,0,9,False,False,0.0,0.5,0.0,0.0,0.0,True,3.0,0.8352260324215257,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1373,796,1,2024-25,1,44,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3.41,0,0,0,2,7,3,False,False,0.0,-1.17,0.0,0.0,0.0,True,3.0,1.0292322560907137,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1374,797,1,2024-25,1,40,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,3.24,0,0,0,1,7,9,False,False,0.0,0.01,0.0,0.0,0.0,True,3.0,0.9818735927923631,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1375,802,1,2024-25,1,40,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,3.91,0,0,0,4,7,9,False,False,0.0,-1.0,0.0,0.0,0.0,True,3.0,1.1882718529437926,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1378,312,1,2024-25,1,40,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,3.17,0,0,0,0,4,2,True,False,0.0,1.72,0.0,0.0,0.0,True,3.0,1.2354676657368215,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1384,319,1,2024-25,1,49,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,3.35,0,0,0,2,6,6,True,False,0.0,1.28,0.0,0.0,0.0,True,3.0,1.004980284563933,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1387,322,1,2024-25,1,49,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,3.62,0,0,0,0,9,2,True,False,0.0,-1.51,0.0,0.0,0.0,True,3.0,1.060999952521761,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1388,323,1,2024-25,1,40,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,3.54,0,0,0,8,1,8,True,False,0.0,-1.17,0.0,0.0,0.2,True,3.0,1.1909147670318598,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
